,pointKey,pointLabel,operatorKey,tsoEicCode,operatorLabel,directionKey,validFrom,validTo,hasData,isVirtualizedCommercially,virtualizedCommerciallySince,isVirtualizedOperationally,virtualizedOperationallySince,isPipeInPipe,relatedOperators,relatedPoints,pipeInPipeWithTsoKey,pipeInPipeWithTsoLabel,isDoubleReporting,doubleReportingWithTsoKey,doubleReportingWithTsoLabel,tsoItemIdentifier,tpTsoItemLabel,tpTsoValidFrom,tpTsoValidTo,tpTsoRemarks,tpTsoConversionFactor,tpRmkGridConversionFactorCapacityDefault,tpTsoGCVMin,tpTsoGCVMax,tpTsoGCVRemarks,tpTsoGCVUnit,tpTsoEntryExitType,multiAnnualContractsIsAvailable,multiAnnualContractsRemarks,annualContractsIsAvailable,annualContractsRemarks,halfAnnualContractsIsAvailable,halfAnnualContractsRemarks,quarterlyContractsIsAvailable,quarterlyContractsRemarks,monthlyContractsIsAvailable,monthlyContractsRemarks,dailyContractsIsAvailable,dailyContractsRemarks,dayAheadContractsIsAvailable,dayAheadContractsRemarks,availableContractsRemarks,sentenceCMPUnsuccessful,sentenceCMPUnavailable,sentenceCMPAuction,sentenceCMPMadeAvailable,lastUpdateDateTime,isInvalid,isCAMRelevant,isCMPRelevant,bookingPlatformKey,bookingPlatformLabel,bookingPlatformURL,virtualReverseFlow,virtualReverseFlowRemark,tSOCountry,tSOBalancingZone,crossBorderPointType,eURelationship,connectedOperators,adjacentTsoEic,adjacentOperatorKey,adjacentCountry,pointType,idPointType,adjacentZones,id,dataSet
573,ITP-00191,Drohne GUD / OGE,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,True,2014-05-01,True,2014-05-01,False,,,,,False,,,37Z000000006388F,DROHNE,2002-01-01,2014-05-07,Network point was merged with Emsbüren RG and Nordlohne to the new point Zone OGE (L),1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,DE,,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,,5DE-TSO-0005ITP-00191exitDE-TSO-0009,5
574,ITP-00192,Emsbüren-Berge,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,False,,,,,,,,37Z000000004972G,EMSBUEREN-BERGE,2000-12-01,2021-09-30,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,Yes,,DE,DE THE BZ,In-country EU,within EU,Thyssengas,21X-DE-G-A0A0A-U,DE-TSO-0002,DE,Transmission Point,5,DE THE BZ,5DE-TSO-0005ITP-00192entryDE-TSO-0002,5
575,ITP-00192,Emsbüren-Berge,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,False,,False,,False,,,,,,,,37Z000000004972G,EMSBUEREN-BERGE,2002-01-01,2021-09-30,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,Thyssengas,21X-DE-G-A0A0A-U,DE-TSO-0002,DE,Transmission Point,5,DE THE BZ,5DE-TSO-0005ITP-00192exitDE-TSO-0002,5
576,ITP-00193,Emsbüren RG (L-gas),DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,True,2014-05-01,True,2014-05-01,False,,,,,False,,,37Z000000006391Q,EMSBUEREN RG,2000-12-01,2014-05-07,Network point was merged with Drohne and Nordlohne to the new point Zone OGE (L),1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,,5DE-TSO-0005ITP-00193entryDE-TSO-0009,5
577,ITP-00193,Emsbüren RG (L-gas),DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,True,2014-05-01,True,2014-05-01,False,,,,,False,,,37Z000000006391Q,EMSBUEREN RG,2002-01-01,2014-05-07,Network point was merged with Drohne and Nordlohne to the new point Zone OGE (L),1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,,5DE-TSO-0005ITP-00193exitDE-TSO-0009,5
578,ITP-00194,Wardenburg RG,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,False,,,,,,,,37Z000000006389D,WARDENBURG RG,2002-01-01,2021-09-30,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,DE THE BZ,5DE-TSO-0005ITP-00194entryDE-TSO-0009,5
579,ITP-00194,Wardenburg RG,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,False,,False,,False,,,,,,,,37Z000000006389D,WARDENBURG RG,2000-12-01,2021-09-30,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,DE THE BZ,5DE-TSO-0005ITP-00194exitDE-TSO-0009,5
580,ITP-00199,Bunder-Tief,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,False,,,,,,,,37Z000000006390S,BUNDER-TIEF,2004-07-01,2021-09-30,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,Yes,,DE,DE THE BZ,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,DE THE BZ,5DE-TSO-0005ITP-00199entryDE-TSO-0009,5
581,ITP-00199,Bunder-Tief,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,False,,False,,False,,,,,,,,37Z000000006390S,BUNDER-TIEF,2004-07-01,2021-09-30,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,DE THE BZ,5DE-TSO-0005ITP-00199exitDE-TSO-0009,5
582,ITP-00200,Nordlohne,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,True,2014-05-01,True,2014-05-01,False,,,,,False,,,37Z000000005008J,NORDLOHNE,2000-12-01,2014-05-07,Network point was merged with Emsbüren RG and Drohne to the new point Zone OGE (L),1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,DE,,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,,5DE-TSO-0005ITP-00200entryDE-TSO-0009,5
583,ITP-00200,Nordlohne,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,True,2014-05-01,True,2014-05-01,False,,,,,False,,,37Z000000005008J,NORDLOHNE,2009-01-01,2014-05-07,Network point was merged with Emsbüren RG and Drohne to the new point Zone OGE (L),1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,DE,,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,,5DE-TSO-0005ITP-00200exitDE-TSO-0009,5
584,ITP-00306,Zone L-Gas GUD/OGE,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,False,,,,,,,,37Y000000000288Q,Zone OGE (L),2014-05-07,2018-11-01,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,Yes,,DE,,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,,5DE-TSO-0005ITP-00306entryDE-TSO-0009,5
585,ITP-00306,Zone L-Gas GUD/OGE,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,False,,False,,False,,,,,,,,37Y000000000288Q,Zone OGE (L),2014-05-07,2018-11-01,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,,5DE-TSO-0005ITP-00306exitDE-TSO-0009,5
586,ITP-00491,Greifswald / GUD,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,True,Fluxys Deutschland - GOAL - GUD - NEL,Greifswald,DE-TSO-0017/ITP-00247,NEL GastransportGreifswald / NEL,False,,,21Z000000000255M,GREIFSWALD,2015-09-01,2099-12-31,"This network point belonged to GOAL until 01/09/2015, Old Network point ID H207G.",1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,Cross-Border EU|Non-EU,between EU and Non-EU,Nord Stream,                ,RU-TSO-0002,RU,Cross-Border Transmission IP between EU and Non-EU (import),1,,5DE-TSO-0005ITP-00491entryRU-TSO-0002,5
587,UGS-00383,UGS Harsefeld,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,False,,,,,,,,21Z000000000293E,UGS HARSEFELD,2004-07-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00383entryDE-SSO-0003,5
588,UGS-00383,UGS Harsefeld,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,False,,False,,False,,,,,,,,21Z000000000293E,UGS HARSEFELD,2004-07-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00383exitDE-SSO-0003,5
589,UGS-00387,UGS Lesum,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,False,,,,,,,,21Z000000000294C,UGS LESUM,2004-07-01,2021-06-30,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00387entryDE-SSO-0003,5
590,UGS-00387,UGS Lesum,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,False,,False,,False,,,,,,,,21Z000000000294C,UGS LESUM,2004-07-01,2021-03-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00387exitDE-SSO-0003,5
591,UGS-00391,Nüttermoor (DE) (EWE) L / UGS Nüttermoor l (Mooräcker),DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,False,,,,,,,,21Z000000000337K,UGS NUETTERMOOR L (MOORAECKER),2015-10-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,,In-country EU,within EU,EWE Gasspeicher,                ,DE-ESO-0005,DE,Storage point,6,,5DE-TSO-0005UGS-00391entryDE-ESO-0005,5
592,UGS-00391,Nüttermoor (DE) (EWE) L / UGS Nüttermoor l (Mooräcker),DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,False,,False,,False,,,,,,,,21Z000000000337K,UGS NUETTERMOOR L (MOORAECKER),2015-10-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,,In-country EU,within EU,EWE Gasspeicher,                ,DE-ESO-0005,DE,Storage point,6,,5DE-TSO-0005UGS-00391exitDE-ESO-0005,5
593,UGS-00393,UGS Uelsen,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,False,,,,,,,,21Z000000000295A,UGS UELSEN,2004-07-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00393entryDE-SSO-0003,5
594,UGS-00393,UGS Uelsen,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,False,,False,,False,,,,,,,,21Z000000000295A,UGS UELSEN,2004-07-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00393exitDE-SSO-0003,5
595,ITP-00118,Bunde (DE) / Oude Statenzijl (L) (NL) (GTG Nord),DE-TSO-0006,21X000000001132O,Gastransport Nord,entry,,,True,False,,False,,False,,,,,,,,21Z000000000079G,Oude Statenzijl,1899-12-31,2025-10-01,"Since October 1st 2021 all available capacity of the interconnection point (IP) Oude Statenzijl will be offered at VIP TTF-THE-L, EIC 21Z012965309364T, operated by Thyssengas GmbH.",1.000000,,9.769200,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,,Cross-Border EU|EU,within EU,GTS,21X-NL-A-A0A0A-Z,NL-TSO-0001,NL,Cross-Border Transmission IP within EU,0,Netherlands,5DE-TSO-0006ITP-00118entryNL-TSO-0001,5
596,ITP-00118,Bunde (DE) / Oude Statenzijl (L) (NL) (GTG Nord),DE-TSO-0006,21X000000001132O,Gastransport Nord,exit,,,True,False,,False,,False,,,,,,,,21Z000000000079G,Oude Statenzijl,1899-12-31,2020-03-31,"Since October 1st 2021 all available capacity of the interconnection point (IP) Oude Statenzijl will be offered at VIP TTF-THE-L, EIC 21Z012965309364T, operated by Thyssengas GmbH.",1.000000,,9.769200,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,Yes,,DE,,Cross-Border EU|EU,within EU,GTS,21X-NL-A-A0A0A-Z,NL-TSO-0001,NL,Cross-Border Transmission IP within EU,0,Netherlands,5DE-TSO-0006ITP-00118exitNL-TSO-0001,5
597,UGS-00257,Zone UGS EWE L-Gas,DE-TSO-0006,21X000000001132O,Gastransport Nord,entry,,,True,False,,False,,False,,,,,,,,21W0000000000176,Zone UGS EWE L-Gas,2013-01-01,2050-12-31,,1.000000,,9.769200,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,,In-country EU,within EU,EWE Gasspeicher,                ,DE-ESO-0005,DE,Storage point,6,,5DE-TSO-0006UGS-00257entryDE-ESO-0005,5
598,UGS-00257,Zone UGS EWE L-Gas,DE-TSO-0006,21X000000001132O,Gastransport Nord,exit,,,True,False,,False,,False,,,,,,,,21W0000000000176,Zone UGS EWE L-Gas,2013-01-01,2050-12-31,,1.000000,,9.769200,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,,In-country EU,within EU,EWE Gasspeicher,                ,DE-ESO-0005,DE,Storage point,6,,5DE-TSO-0006UGS-00257exitDE-ESO-0005,5
599,ITP-00057,Eynatten (BE) // Lichtenbusch / Raeren (DE) (Fluxys TENP),DE-TSO-0007,21X000000001133M,Fluxys TENP,entry,,,True,False,,False,,True,Fluxys TENP GmbH - OGE - Thyssengas,Eynatten 2 (BE) // Lichtenbusch / Raeren (DE),DE-TSO-0009/ITP-00111,Open Grid EuropeEynatten (BE) // Lichtenbusch / Raeren (DE) (OGE),False,,,21Z000000000174M,Eynatten,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,True,"Multi Annual Contracts are offered on a ""First-Come-First-Served""-basis.",True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,Cross-Border EU|EU,within EU,Fluxys Belgium,21X-BE-A-A0A0A-Y,BE-TSO-0001,BE,Cross-Border Transmission IP within EU,0,BeLux,5DE-TSO-0007ITP-00057entryBE-TSO-0001,5
600,ITP-00057,Eynatten (BE) // Lichtenbusch / Raeren (DE) (Fluxys TENP),DE-TSO-0007,21X000000001133M,Fluxys TENP,exit,,,True,False,,False,,True,Fluxys TENP GmbH - OGE - Thyssengas,Eynatten 2 (BE) // Lichtenbusch / Raeren (DE),DE-TSO-0009/ITP-00111,Open Grid EuropeEynatten (BE) // Lichtenbusch / Raeren (DE) (OGE),False,,,21Z000000000174M,Eynatten,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,True,"Multi Annual Contracts are offered on a ""First-Come-First-Served""-basis.",True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,Cross-Border EU|EU,within EU,Fluxys Belgium,21X-BE-A-A0A0A-Y,BE-TSO-0001,BE,Cross-Border Transmission IP within EU,0,BeLux,5DE-TSO-0007ITP-00057exitBE-TSO-0001,5
